X,Y
0.0,0.012101019446739933
0.09075532800000001,0.012096878256393401
0.13862860800000001,0.012088298323550543
0.233411584,0.011972175057475574
0.28128179200000003,0.011906441512408925
0.37599308800000003,0.011966948050910687
0.423896576,0.011919880139298136
0.5176501760000001,0.011904341533052424
0.56551808,0.012064310984971667
0.66088576,0.012078257975610398
0.711720448,0.012054445445019974
0.80179968,0.01210650871012562
0.851728896,0.012106796443420888
0.9452851200000001,0.01198797027018294
1.0391994880000002,0.01193176659410819
1.087075072,0.011862800141882667
1.1757381120000001,0.011888613462977569
1.221388544,0.011609049542450215
1.31678592,0.01123102963388637
1.36564608,0.0105530393865616
1.457512192,0.010839123476462919
1.5033011200000002,0.00900448817782446
1.595339776,0.009119502904248265
1.687446272,0.35652350361638085
1.7343191040000001,0.357970203895038
1.8277171200000002,0.358943717749596
1.8731128320000001,0.35742905949290454
1.96615936,0.3606575042399938
2.013690112,0.3604246872706736
2.1035947520000002,0.36354877331011237
2.1517534720000002,0.3652424816072721
2.244350976,0.36682996300113024
2.291425792,0.3697181042563765
2.38601216,0.3706604247264866
2.48014976,0.3718105210953923
2.526874368,0.3726079052430694
2.620847872,0.37643176807345713
2.6667484160000003,0.37766911805749703
2.759044352,0.3800950246267437
2.804465152,0.3807191372156865
2.896903936,0.3816935393898607
2.944777472,0.3823339608007128
3.0359682560000003,0.38239992475582646
3.083804928,0.38470669723383233
3.1782896640000002,0.3845113111263307
3.272194304,0.38447228808009665
3.320363776,0.3847252689873024
3.4091248640000003,0.3849246019296559
3.4567526400000004,0.3857620069475805
3.552422656,0.38364794776674166
3.6002956800000003,0.38688690734328995
3.69344128,0.38681571539866844
3.7422735360000003,0.38704099982532214
3.834365952,0.3882246067188756
3.883898368,0.38725998985102916
3.974117376,0.38824326281510807
4.020840704,0.38825972569264633
4.11185664,0.3884665955275378
4.204743168,0.38743391096867896
4.25468288,0.3820093485149506
4.346543616,0.3775499233535872
4.393382144,0.3701344751745401
4.488397056,0.01209457799144472
4.535370240000001,0.3578644631921495
4.628696576,0.009915182941389548
4.675548416000001,0.05227054552688042
4.76669184,0.05086151951900063
4.816013568000001,0.007499635016376753
4.9066616320000005,0.007434916907392403
5.000045056,0.007507658345338931
5.047922432,0.007400867564334333
5.141646336,0.012446832172901746
5.189847552000001,0.05198024005681837
5.280180224,0.05480822538922533
5.325785344000001,0.008934194834984893
5.420544512,0.01256416595674769
5.466289408000001,0.012381102265581447
5.562581248000001,0.012494341297202498
5.6089771520000005,0.013357965255396453
5.703759104,0.013405985379465836
5.754772480000001,0.01351364685011355
5.844568832,0.013434446393622087
5.891804928,0.012621552878840758
5.986528000000001,0.013481059627951594
6.079012608,0.0135816010498365
6.126859776000001,0.01341289154198504
6.220452352000001,0.011614155634948926
6.26820352,0.01168546113663874
6.362945536000001,0.012003745071214746
6.410202368,0.011767336372417662
6.502420736,0.011864339539109002
6.551344896000001,0.011873397086895145
6.6403392000000006,0.011962984956447438
6.690259456000001,0.012023665205155236
6.781591552,0.01191643661089261
6.82745984,0.012071342847092305
6.922211584,0.012041007116805585
7.014958848,0.013891742356972532
7.063982848,0.011996086372136977
7.152337152,0.014028994020016512
7.199458304,0.013982459611099186
7.294822912000001,0.01411309809171327
7.342153472000001,0.014146410825051803
7.435660800000001,0.01416605645758123
7.483534592000001,0.012311143336177123
7.576514304000001,0.01417657283624629
7.6263759360000005,0.011046776523101674
7.717037824,0.011029778939660872
7.766131712000001,0.010988063050559318
7.85696256,0.01075314312993777
7.9512952320000005,0.010849752455205787
8.000164096,0.012251021313697612
8.090547968000001,0.009292592109838243
8.138422784000001,0.011071877079145578
8.233310464,0.010978690267623638
8.279183872,0.011064743009744214
8.374021376,0.011171174005697521
8.421998848000001,0.011152706605349706
8.515818496000001,0.009195610242044664
8.56526592,0.008876514844018196
8.65601792,0.008966923487873084
8.702908416000001,0.011016540301127012
8.796260352000001,0.010998455980286355
8.843455488,0.008898915683118562
8.939286784,0.009400943741429925
8.988111360000001,0.009281539925448707
9.081376768,0.012425235328823349
9.13302784,0.01085001764408302
9.221399296000001,0.01101434225955503
9.313168128000001,0.012431310607582489
9.360680704,0.011295016522530447
9.455543552,0.011245869192143283
9.50663424,0.011343983199784377
9.598390272000001,0.011183974015131014
9.643268096,0.011135099328943064
9.738050560000001,0.011073624498597017
9.785890048,0.014588230263813291
9.880636416,0.011366165017560534
9.927509760000001,0.011239652123553576
10.02225664,0.011193761733323775
10.07611264,0.01146481044031716
10.177842944,0.011484036086758761
10.223720192,0.011534917483686593
10.321467136,0.011370344920332752
10.369339648,0.01134507740100186
10.463087872000001,0.011333676740415332
10.512956928000001,0.012835466107220559
10.602715648,0.011519865546958524
10.651584512000001,0.011136017195745581
10.758336768000001,0.014870787858085741
