,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,3.742354694604101,0.0,569.7561454140257,0.0,158.7805056514038,0.0,6.935356931621251,0.0,0.11290923041523578,5.787155371584668,0.43072025668913,160.23267366942554,0.0,0.04317274096106383,4.382270268774685
1,3.329425360754703,111.61200735465665,572.0895955438041,0.0,163.13497372243887,2.0434923922658794,42.922604436526704,0.0,0.0,6.474315622320225,0.5435199385226158,161.13734780040843,0.5294021656272772,0.04309994272198272,4.464172428342239
2,4.098801199954587,0.0,598.9833112075086,0.0,235.5650200875767,1.6186294623600126,47.55191506319014,0.0,0.0,5.935523351853906,0.534057425256368,0.0,0.572078154235529,0.05674562494990659,3.5859917634426797
3,4.085381231538277,58.39840749644086,583.9076595074101,0.0,163.31409867573203,0.0,48.60820090608382,0.0,0.0,5.569912195436579,0.4924435833873288,166.15809154797984,0.5941159860436451,32.23858841192829,11.862366667404268
4,4.3434497162136685,0.0,593.2172854774901,0.0,164.8625063623705,0.0,57.755686086695675,0.0,0.0,6.5308634084721815,0.6820848899822124,166.15809154797984,0.6630559982675513,56.51464801456097,4.308606097502662
5,4.460491622588791,27.296655064185554,587.3592108850843,0.0,161.72067759792256,0.0,73.49614176381904,0.0,0.0,6.273942739977254,0.35646131363439015,164.83728465838456,0.0,0.09419971630903812,5.50315007728289
6,4.663042342126163,0.0,594.6790932198895,0.0,164.49943177398544,0.0,32.09617591128246,0.0,0.0,5.455609475580492,0.5566899108359319,165.2753983124156,0.12616069032790406,47.278575879240655,4.790373903002763
7,4.963643234328665,0.0,601.4525766168161,0.0,165.27048632918007,0.0,37.4743907667933,0.0,0.0,5.232539862741574,0.3781789849296304,166.15809154797984,0.2180411604899821,93.82118910265211,5.997501144175598
8,5.439829415886057,0.0,614.3341957362012,0.0,163.96849743230524,1.0451861112214202,40.591856493747635,0.0,0.0,5.503573183081296,0.3824963925028097,0.0,0.3132501244978502,83.41290167302931,5.78762305471879
9,4.370857050692299,0.0,607.9013868325959,0.0,6.116893774632312,0.0,28.280175016237138,0.0,0.0,5.03342476486022,0.46991792628976997,162.6782969391885,0.6869855909502639,0.12045622652452655,3.9761664041457982
10,4.557998598597551,0.0,1089.6711518725629,0.0,7.529383859010665,0.0,46.91124971499148,0.0,0.0,6.056840477541702,0.4901176702133974,166.60270969433458,0.3185278446799693,0.04494094463277568,5.970850406406367
11,4.7879343514530674,0.0,1084.0724238045943,0.0,7.62336965581333,0.0,56.98785406955679,0.0,0.0,6.498644630316494,0.5641839317842097,166.15809154797984,0.35998832865579694,0.29528137921299674,5.141563972846593
12,4.814609554871704,0.0,1100.7165764619926,0.0,7.64618399650379,0.0,52.24774738515402,0.0,0.0,6.017150772405864,0.6036352269796719,167.49858737860188,0.18925427510949488,0.037302793494130446,4.436796879847989
13,4.475072718112442,0.0,1089.445236536684,0.0,5.1210975791328694,0.0,51.21943695896842,0.0,0.0,8.197480074289416,0.5404802338801905,165.2753983124156,0.03165108970861429,0.11654946282841717,4.133133815684363
14,4.76619862633988,0.0,1084.551466981417,0.0,6.075609793639512,0.0,49.515618635640344,0.0,0.0,5.1224664491081855,0.5659100165601478,0.0,0.5294021656272772,0.04962876351894826,5.195482104742779
15,2.8245986609143863,442.6314091408805,2134.6192373942445,24.502559874454622,30.857837739457903,35.667877117447375,606.3535064752269,6.1603171523297116,16.07304969024135,85990.10084681415,144.5103861406022,81.9093514638213,0.3514987266626348,0.00855553255835544,7.135043411646801
16,6.1050012323116585,0.0,1086.4167837067519,0.0,5.913030282376474,0.0,32.89278035577319,0.0,0.0,6.154004933079167,0.40465417561289224,0.0,1.0120647881981057,0.066154512321491,4.52170357383875
17,5.865069491553359,0.0,649.6455076895608,0.0,6.438293312401864,0.0,29.028858845799707,0.0,0.0,5.840428505946576,0.3453738503749302,0.0,0.09988273263124371,0.018246950847357384,3.624189569895441
