,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,1.0,0.10423124240243425,-0.2301341589267286,0.13725490196078433,-0.2837977296181631,0.06914344685242518,-0.45098039215686275,0.4656817830261,-0.20330237358101136,-0.17027863777089783,-0.13725490196078433,-0.010373583519853853,0.149716075707993,-0.07533539731682147,0.07739938080495357
1,0.10423124240243425,1.0,0.1552139153166684,0.05778036263613203,0.09290175953260445,0.49169955655061376,0.3953989521570604,0.056936016738318364,0.04078613833138732,0.24131798512737496,0.35687871039963903,-0.3183057502235741,0.02437096673444785,-0.7126244725122951,0.5585435054826097
2,-0.2301341589267286,0.1552139153166684,1.0,-0.32301341589267285,-0.12074303405572756,0.33746130030959753,0.30856553147574817,0.045379663311128075,0.1001031991744066,0.3849329205366357,0.0010319917440660474,0.18879922006134015,-0.4140423886821048,-0.5128998968008256,0.3622291021671827
3,0.13725490196078433,0.05778036263613203,-0.32301341589267285,1.0,0.04643962848297214,0.21155830753353974,-0.06501547987616099,0.16531163063339513,0.23426212590299278,-0.45098039215686275,-0.07120743034055728,0.3288425975793672,-0.2519360170534503,0.06501547987616099,0.07327141382868937
4,-0.2837977296181631,0.09290175953260445,-0.12074303405572756,0.04643962848297214,1.0,0.034055727554179564,0.10629514963880289,-0.660166054359506,-0.1001031991744066,0.08152734778121776,0.7234262125902993,0.1286324356461878,0.07330925086391382,-0.12280701754385964,-0.11248710010319918
5,0.06914344685242518,0.49169955655061376,0.33746130030959753,0.21155830753353974,0.034055727554179564,1.0,0.3931888544891641,0.11885149914819258,0.5087719298245614,0.4695562435500516,0.1826625386996904,-0.09647432673464085,-0.4945793121664045,-0.6615067079463365,0.7688338493292054
6,-0.45098039215686275,0.3953989521570604,0.30856553147574817,-0.06501547987616099,0.10629514963880289,0.3931888544891641,1.0,0.16855303515561856,0.2672858617131063,0.16821465428276575,0.24664602683178535,-0.28631090514796637,-0.2983996267559309,-0.2672858617131063,0.3498452012383901
7,0.4656817830261,0.056936016738318364,0.045379663311128075,0.16531163063339513,-0.660166054359506,0.11885149914819258,0.16855303515561856,1.0,0.0021609363481489563,-0.17071397150376752,-0.3198185795260455,0.01574825963259157,0.01999898327695032,-0.012965618088893736,0.22041550751119351
8,-0.20330237358101136,0.04078613833138732,0.1001031991744066,0.23426212590299278,-0.1001031991744066,0.5087719298245614,0.2672858617131063,0.0021609363481489563,1.0,0.24664602683178535,-0.17440660474716202,-0.11722149377434855,-0.3551884830589627,-0.14963880288957687,0.30856553147574817
9,-0.17027863777089783,0.24131798512737496,0.3849329205366357,-0.45098039215686275,0.08152734778121776,0.4695562435500516,0.16821465428276575,-0.17071397150376752,0.24664602683178535,1.0,0.1393188854489164,-0.3485524062670895,0.20547240735096972,-0.5356037151702786,0.38080495356037153
10,-0.13725490196078433,0.35687871039963903,0.0010319917440660474,-0.07120743034055728,0.7234262125902993,0.1826625386996904,0.24664602683178535,-0.3198185795260455,-0.17440660474716202,0.1393188854489164,1.0,0.01763509198375155,-0.0030975739801653726,-0.43034055727554177,0.054695562435500514
11,-0.010373583519853853,-0.3183057502235741,0.18879922006134015,0.3288425975793672,0.1286324356461878,-0.09647432673464085,-0.28631090514796637,0.01574825963259157,-0.11722149377434855,-0.3485524062670895,0.01763509198375155,1.0,-0.17125251647907863,0.27178788822017097,-0.22821883743678478
12,0.149716075707993,0.02437096673444785,-0.4140423886821048,-0.2519360170534503,0.07330925086391382,-0.4945793121664045,-0.2983996267559309,0.01999898327695032,-0.3551884830589627,0.20547240735096972,-0.0030975739801653726,-0.17125251647907863,1.0,0.2343830978325132,-0.23128552385234782
13,-0.07533539731682147,-0.7126244725122951,-0.5128998968008256,0.06501547987616099,-0.12280701754385964,-0.6615067079463365,-0.2672858617131063,-0.012965618088893736,-0.14963880288957687,-0.5356037151702786,-0.43034055727554177,0.27178788822017097,0.2343830978325132,1.0,-0.6800825593395253
14,0.07739938080495357,0.5585435054826097,0.3622291021671827,0.07327141382868937,-0.11248710010319918,0.7688338493292054,0.3498452012383901,0.22041550751119351,0.30856553147574817,0.38080495356037153,0.054695562435500514,-0.22821883743678478,-0.23128552385234782,-0.6800825593395253,1.0
