,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,5.283381526,0,159.9361798,0,5.832006094,2.325080538,5002.032376,0,0,10.22681972,0.806777416,594.458044,0.166630417,0.844940396,2.264386169
1,5.255192119,0,160.3599908,0,5.891921504,2.465486771,5002.356044,0,0,10.301918,0.81927858,593.9473142,0.226247946,0.809220122,2.307453786
2,5.274299771,0,160.7756624,0,5.917181948,2.465486771,5012.898107,0,0,10.19007353,0.805958185,595.1104827,0.189254275,0.805775124,2.315819082
3,5.260784419,0,159.9462564,0,5.899060363,2.465486771,5016.624237,0,0,10.46933546,0.808081538,595.4268579,0.239406776,0.797658926,2.337415114
4,5.305221042,0,160.3499142,0,5.798734718,2.465486771,5018.435899,0,0,10.43078928,1.008050878,593.9896512,0.239406776,2.155986809,2.125584706
5,5.305528739,0,159.926236,0,5.76075168,2.465486771,5012.070161,0,0,10.54323019,1.287303018,593.9934748,0.226247946,0.408126861,2.177362345
6,5.212725939,0,324.5839197,0,5.71977277,3.071584553,5025.1228,0,0,10.69108488,1.009726305,593.1212543,0.226247946,2.063648192,2.119420422
7,5.225725727,0,325.4761795,0,5.729869912,2.922228364,5029.926635,0,0,10.49823417,0.989857992,592.5981911,0.226247946,2.04712918,2.125209782
8,4.930206472,0,327.7414865,0,5.723340727,0.606097782,5030.411604,0,0,10.53559066,1.016540975,1047.859891,0.213504913,2.097260414,2.124666265
9,4.930399015,0,328.1733127,0,5.713150535,0.606097782,5031.853008,0,0,10.77650909,1.029391221,1047.810079,0.239406776,2.148965702,2.140030042
10,4.947894733,0,327.7541873,0,5.742423606,0.606097782,5022.94279,0,0,10.71717881,1.040519752,1048.162431,0.239406776,2.037475553,2.145210891
11,4.919831943,0,328.1838919,0,5.760604379,0.606097782,5025.058848,0,0,11.08786594,1.329330356,1047.835014,0.266983498,0.36834629,2.19508983
