,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,1.0,0.8951048951048951,0.8951048951048951,0.8951048951048951,0.9090909090909091,0.8951048951048951,,,0.7488827099757083,0.8881118881118881,0.8881118881118881,0.8951048951048951,,0.8881118881118881,,0.9090909090909091,0.8741258741258742,0.8811188811188811,0.8881118881118881,0.9071817764981583,0.9090909090909091,0.8811188811188811,0.8826633501063162,0.9090909090909091
1,0.8951048951048951,1.0,1.0,1.0,0.986013986013986,1.0,,,0.8320918999730093,0.993006993006993,0.993006993006993,1.0,,0.993006993006993,,0.972027972027972,0.8321678321678322,0.986013986013986,0.993006993006993,0.9492133645984592,0.993006993006993,0.993006993006993,0.9982502173821434,0.993006993006993
2,0.8951048951048951,1.0,1.0,1.0,0.986013986013986,1.0,,,0.8320918999730093,0.993006993006993,0.993006993006993,1.0,,0.993006993006993,,0.972027972027972,0.8321678321678322,0.986013986013986,0.993006993006993,0.9492133645984592,0.993006993006993,0.993006993006993,0.9982502173821434,0.993006993006993
3,0.8951048951048951,1.0,1.0,1.0,0.986013986013986,1.0,,,0.8320918999730093,0.993006993006993,0.993006993006993,1.0,,0.993006993006993,,0.972027972027972,0.8321678321678322,0.986013986013986,0.993006993006993,0.9492133645984592,0.993006993006993,0.993006993006993,0.9982502173821434,0.993006993006993
4,0.9090909090909091,0.986013986013986,0.986013986013986,0.986013986013986,1.0,0.986013986013986,,,0.8404128189727393,0.9790209790209791,0.9790209790209791,0.986013986013986,,0.9790209790209791,,0.958041958041958,0.8601398601398601,0.972027972027972,0.9790209790209791,0.9422080999150757,0.9790209790209791,0.972027972027972,0.9842396880153764,0.9790209790209791
5,0.8951048951048951,1.0,1.0,1.0,0.986013986013986,1.0,,,0.8320918999730093,0.993006993006993,0.993006993006993,1.0,,0.993006993006993,,0.972027972027972,0.8321678321678322,0.986013986013986,0.993006993006993,0.9492133645984592,0.993006993006993,0.993006993006993,0.9982502173821434,0.993006993006993
6,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,,,
8,0.7488827099757083,0.8320918999730093,0.8320918999730093,0.8320918999730093,0.8404128189727393,0.8320918999730093,,,1.0,0.8320918999730093,0.8320918999730093,0.8320918999730093,,0.823770980973279,,0.8320918999730093,0.6323898439794869,0.823770980973279,0.8320918999730093,0.8252149277097816,0.8320918999730093,0.815450061973549,0.8335504320300824,0.8320918999730093
9,0.8881118881118881,0.993006993006993,0.993006993006993,0.993006993006993,0.9790209790209791,0.993006993006993,,,0.8320918999730093,1.0,1.0,0.993006993006993,,0.986013986013986,,0.9790209790209791,0.8251748251748252,0.993006993006993,1.0,0.9422080999150757,0.9790209790209791,0.986013986013986,0.9912449526987599,0.9790209790209791
10,0.8881118881118881,0.993006993006993,0.993006993006993,0.993006993006993,0.9790209790209791,0.993006993006993,,,0.8320918999730093,1.0,1.0,0.993006993006993,,0.986013986013986,,0.9790209790209791,0.8251748251748252,0.993006993006993,1.0,0.9422080999150757,0.9790209790209791,0.986013986013986,0.9912449526987599,0.9790209790209791
11,0.8951048951048951,1.0,1.0,1.0,0.986013986013986,1.0,,,0.8320918999730093,0.993006993006993,0.993006993006993,1.0,,0.993006993006993,,0.972027972027972,0.8321678321678322,0.986013986013986,0.993006993006993,0.9492133645984592,0.993006993006993,0.993006993006993,0.9982502173821434,0.993006993006993
12,,,,,,,,,,,,,,,,,,,,,,,,
13,0.8881118881118881,0.993006993006993,0.993006993006993,0.993006993006993,0.9790209790209791,0.993006993006993,,,0.823770980973279,0.986013986013986,0.986013986013986,0.993006993006993,,1.0,,0.965034965034965,0.8251748251748252,0.993006993006993,0.986013986013986,0.9562186292818426,0.986013986013986,0.9790209790209791,0.9912449526987599,0.986013986013986
14,,,,,,,,,,,,,,,,,,,,,,,,
15,0.9090909090909091,0.972027972027972,0.972027972027972,0.972027972027972,0.958041958041958,0.972027972027972,,,0.8320918999730093,0.9790209790209791,0.9790209790209791,0.972027972027972,,0.965034965034965,,1.0,0.8461538461538461,0.972027972027972,0.9790209790209791,0.977234423331993,0.9790209790209791,0.965034965034965,0.9702291586486095,0.9790209790209791
16,0.8741258741258742,0.8321678321678322,0.8321678321678322,0.8321678321678322,0.8601398601398601,0.8321678321678322,,,0.6323898439794869,0.8251748251748252,0.8251748251748252,0.8321678321678322,,0.8251748251748252,,0.8461538461538461,1.0,0.8181818181818182,0.8251748251748252,0.8861659824480079,0.8461538461538461,0.8251748251748252,0.8301238649809403,0.8461538461538461
17,0.8811188811188811,0.986013986013986,0.986013986013986,0.986013986013986,0.972027972027972,0.986013986013986,,,0.823770980973279,0.993006993006993,0.993006993006993,0.986013986013986,,0.993006993006993,,0.972027972027972,0.8181818181818182,1.0,0.993006993006993,0.9492133645984592,0.972027972027972,0.972027972027972,0.9842396880153764,0.972027972027972
