,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,2.370140401553967,0.0,0.0020029016031901594,2.0724568868288284,0.6702072260269956,0.0,0.0,0.0,0.0,0.054350314563001566,5.385863482209591,1.3200827824696226,0.0,7.908306668337047,0.0,6.91598147960288,7.877775363958364,0.0,10.452708765026614,0.0,2.9470973608573177,0.049249825838178066,0.0,6.245540408278155
1,2.3947783147455253,0.0,0.0031852149464053434,2.0782683997038385,0.675476705665808,0.0,0.0,0.0,0.0,0.1036097997803136,5.385774684365266,1.344259720980344,0.0,7.753371371995348,0.0,6.93780120700483,7.840791017754739,0.0,8.462078297221932,0.0,2.7992887096796646,0.009137615686549352,0.0,6.498836934030832
2,2.4813855292694766,1.6254450185416005e-05,0.0035422345882242723,2.1476629204839446,0.6830059140422811,0.0,0.0,0.0,0.0,0.4283788337517456,5.358217716848068,1.4022591376223956,0.0,8.463261500673244,0.0,6.965274811000474,7.02365536239663,2.203981463225467,5.792964619263196,0.0,1.1171471995703441,0.0,0.0,6.055364762124925
3,2.4495894703230867,0.002907315111168216,0.0022635922875592885,2.34330614351032,0.6755386164813866,0.0,0.0,0.0,0.0,0.26730879000952523,5.289078860035196,1.2852830749217508,0.0,9.423870828887758,0.0,6.978382676349976,6.877518246684964,2.234379041089553,4.9095914519424335,0.0,0.7956949545341833,0.016284010978545378,0.0,5.643649450572576
4,2.4173705896246336,0.0003658909563778273,0.0020029016031901594,2.1025872098747236,0.6337371385865234,0.0,0.0,0.0,0.0,0.061252214175167546,5.299888150432599,1.2709770904857465,0.0,8.001201795117098,0.0,6.982594565499788,7.219411711177166,0.0,4.8134208044596045,0.0,1.3007185505904622,0.017622892493670793,0.0,5.5357154770897505
5,2.9150058857198693,0.0019487734975366727,0.0021133996578864746,2.4054051747254266,0.6452160876147576,0.0,0.0,0.0,0.1024196931457825,0.16736970141361812,5.34071110425603,1.2946284620046054,0.0,7.550235043370598,0.0,6.998932555232875,7.038781580412753,0.0,4.9485108533201085,0.0,2.3037563490142086,0.030138417433462926,0.0,5.607367849462087
6,2.840834929442853,0.0018506294083412607,0.0030564002148681475,2.1492042142743126,0.8001020524973839,0.0,0.0,0.0,0.05963697647954793,0.24469619457553224,5.3603750500137375,1.2217477010355722,0.0,7.613792092772922,0.0,6.991829175070653,7.099035175976594,0.0,4.9952176672513655,0.0,2.6584245898055667,0.04532671140602937,0.0,5.787215977923725
7,1.9090701410372073,0.017281016166670486,0.006009495686680775,2.0203178989778126,1.0080658305385957,0.002204513175863297,0.0,0.0,0.0,0.3526727436266519,5.4327008440272735,1.2613930023025317,0.0,7.726823769870194,0.0,7.002940401593095,7.527828033630676,0.0,5.105005343515362,0.0,3.422891739765999,0.10745726878860737,0.0,6.044788396111941
8,1.8961783496303972,0.6339814410602302,0.004321826360062112,2.0417252570473083,0.6218901728302365,0.2935894757200072,0.0,0.0,0.0,0.4634537183928934,5.4405437979850815,1.2984065041031816,0.0,7.802215275305807,0.0,7.026844146514395,7.651199945025783,0.0,5.16827387157776,0.0,3.891980726582722,0.15268909278394674,0.0,6.198115857755869
9,2.103026430493336,0.42955346972685254,0.0029993980500887633,2.04580308299492,0.6283739300163667,0.3337514832700053,0.0,0.0,0.0,1.1258203592734808,5.405399487050317,1.4192488768129043,0.0,7.832778564608898,0.0,7.117611948381926,7.709619778832274,0.0,5.237006077216588,0.0,3.834516104129817,0.19134751874816994,0.0,6.158197614484038
10,2.433163899106253,0.0008772625098158242,0.009097143692085145,2.0808717784715585,0.6625101831789364,0.0,0.0,0.0,0.0,0.20571116032659084,6.285457642231602,1.5684910439994724,0.0,7.781539589200023,0.0,7.125365432223719,7.762623277579638,0.0,5.429832266690899,0.0,2.9194047869734767,0.14711113823804978,0.0,6.466332097393741
11,2.777277030657114,0.002091267476482092,0.011385761148672655,2.270897780906205,0.6765338780952375,0.0,0.0,0.0,0.0,0.493229968018167,7.155668153440207,1.150280607228424,0.0,7.8385820705031835,0.0,7.0396259815090545,7.74923056017892,0.0,5.463193665393258,0.0,2.698477400524497,0.10921589522440464,0.0,6.352432264228112
